0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/contact-form.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/imagesloaded.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/isotope.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/count-up.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/pricing/pricing-1/pricing-1.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/pricing/pricing-1/pricing-2.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/pricing/pricing-1/pricing-3.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/team/team-1/team-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/team/team-1/team-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/team/team-1/team-3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/testimonial/testimonial-1/testimonial-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/team/team-1/team-4.png HTTP/1.1" 304 -
